timestamp,variant,profile,rep,prompt_n,prompt_ms,prompt_per_second,predicted_n,predicted_ms,predicted_per_second,accept_rate,error
2026-07-06T15:58:13Z,none,warmup,0,19,2260.371,8.405699772294017,16,1499.092,10.67312746649305,,
2026-07-06T15:58:18Z,none,reason,1,76,7529.608,10.093486938496666,1024,37466.637,27.33098249517297,,
2026-07-06T15:59:04Z,none,reason,2,76,859.035,88.47136612594365,1024,28155.537,36.36940044865776,,
2026-07-06T16:02:33Z,mtp,warmup,0,19,595.977,31.880424915726614,16,603.849,26.496690397765,,
2026-07-06T16:02:35Z,mtp,reason,1,76,2174.927,34.94370155871898,1024,20844.566,49.12551309535541,,
2026-07-06T16:02:59Z,mtp,reason,2,76,862.505,88.1154312148915,1024,19117.522,53.5634273102968,,
2026-07-06T16:03:31Z,dflash,warmup,0,19,623.275,30.48413621595604,16,1191.056,13.433457368923039,,
2026-07-06T16:03:34Z,dflash,reason,1,76,1970.761,38.56378322891512,1024,18005.514,56.871467262750734,,
2026-07-06T16:03:55Z,dflash,reason,2,76,870.598,87.2963181629179,1024,16325.578,62.72365976873836,,
