timestamp,variant,profile,rep,prompt_n,prompt_ms,prompt_per_second,predicted_n,predicted_ms,predicted_per_second,accept_rate,error
2026-07-07T10:12:13Z,dflash,warmup,0,19,668.622,28.416653953953055,16,996.091,16.062789443936346,,
2026-07-07T10:12:16Z,dflash,pp_8k,1,9001,24951.995,360.7326788900046,1,0.001,1000000.0,,
2026-07-07T10:12:42Z,dflash,pp_8k,2,9001,21184.559,424.8849362405892,1,0.001,1000000.0,,
2026-07-07T10:13:04Z,dflash,tg,1,19,177.039,107.3209857714967,256,9539.888,26.834696591825814,,
2026-07-07T10:13:15Z,dflash,tg,2,19,178.99,106.15118163025866,256,6773.299,37.79546717190545,,
2026-07-07T10:13:23Z,dflash,tg,3,19,197.841,96.03671635303097,256,6939.725,36.88906981184413,,
2026-07-07T10:13:31Z,dflash,reason,1,76,2352.585,32.30489015274687,1024,21783.134,47.00884638546501,,
2026-07-07T10:13:57Z,dflash,reason,2,76,926.53,82.02648592058542,1024,17906.284,57.1866278899631,,
